,frac_C,frac_H+,frac_H-,frac_CH3+,frac_CH3-,C_mean_r,C_mean_c,C_std_r,C_std_c,C_corr_rc,H+_mean_r,H+_mean_c,H+_std_r,H+_std_c,H+_corr_rc,H-_mean_r,H-_mean_c,H-_std_r,H-_std_c,H-_corr_rc,CH3+_mean_r,CH3+_mean_c,CH3+_std_r,CH3+_std_c,CH3+_corr_rc,CH3-_mean_r,CH3-_mean_c,CH3-_std_r,CH3-_std_c,CH3-_corr_rc,H+_nn_mean,H+_nn_std,H-_nn_mean,H-_nn_std,CH3+_nn_mean,CH3+_nn_std,CH3-_nn_mean,CH3-_nn_std,dist_H+-H-_mean,dist_H+-H-_std,dist_H+-CH3+_mean,dist_H+-CH3+_std,dist_H+-CH3-_mean,dist_H+-CH3-_std,dist_H--CH3+_mean,dist_H--CH3+_std,dist_H--CH3-_mean,dist_H--CH3-_std,dist_CH3+-CH3-_mean,dist_CH3+-CH3-_std,rdf_nc_bin0,rdf_nc_bin1,rdf_nc_bin2,rdf_nc_bin3,rdf_nc_bin4,rdf_nc_bin5,rdf_nc_bin6,rdf_nc_bin7,rdf_nc_bin8,rdf_nc_bin9,fft_top0,fft_top1,fft_top2,fft_top3,fft_top4,fft_top5,fft_top6,fft_top7,fft_top8,fft_top9,fft_top10,fft_top11,fft_top12,fft_top13,fft_top14,fft_top15,fft_top16,fft_top17,fft_top18,fft_top19,row_marginal_0,row_marginal_1,row_marginal_2,row_marginal_3,row_marginal_4,row_marginal_5,row_marginal_6,row_marginal_7,row_marginal_8,row_marginal_9,col_marginal_0,col_marginal_1,col_marginal_2,col_marginal_3,col_marginal_4,col_marginal_5,col_marginal_6,col_marginal_7,col_marginal_8,col_marginal_9,Thermal conductivity,Young's modulus,Maximum stress,Strain at maximum stress,Strain at fracture
M8H6-4,0.861306324927656,0.029247622984704423,0.02945431996692848,0.04154609342703597,0.03844563869367507,0.493203,0.49662504,0.2890589,0.28868508,-0.005893593914795528,0.51042837,0.5014374,0.28170118,0.28390506,0.10645641369572233,0.4708173,0.4765388,0.2808643,0.28469667,0.0646738045632139,0.5028819,0.4926427,0.28913778,0.2950818,0.0018304564061058448,0.50498295,0.4902269,0.2887083,0.2871712,0.0012542081114274377,3.014875846021298,1.4037785809932628,3.188608947614074,1.6578789017535867,3.099362847707559,0.9520439849058275,3.2448949637321514,0.9246973972582911,3.0575137670541865,1.5505675544627402,2.6398048844275097,1.0878297822040872,2.338424264114364,1.0355713415327903,2.331056449392542,1.0214542633919421,2.5349638623507444,1.0045127853213431,2.623667954080382,1.0636220380689714,0.003273626843740119,0.012761395552534438,0.02010676487547198,0.02601823153131674,0.03440182754953136,0.038527679563336054,0.043542957052247824,0.04773982783022457,0.05346022019198739,0.05350080234294285,0.43510326743125916,0.037147242575883865,0.033656563609838486,0.03291383758187294,0.03185715526342392,0.031803108751773834,0.03144525736570358,0.03067179024219513,0.029752317816019058,0.02938986010849476,0.028676489368081093,0.028508098796010017,0.028236519545316696,0.027838239446282387,0.02766641229391098,0.02753285877406597,0.02705497480928898,0.027052026242017746,0.0268475953489542,0.026846401393413544,0.01084616658386342,0.013081636032445958,0.012388226527561559,0.011270491803270291,0.012667660208634376,0.012388226527561559,0.011829359165415925,0.012667660208634376,0.013971684053640855,0.010897913561839867,0.00887978142075841,0.008941877794330148,0.008072528564325828,0.008196721311469302,0.008196721311469302,0.009811227024334467,0.008196721311469302,0.007637853949323667,0.008399945806794987,0.008399945806794987,15.98,756.666037,119.62363,0.2617,0.2711
M8H7-1,0.8511781727986771,0.03400165357585779,0.03482844150475403,0.04216618437370814,0.03782554774700289,0.49400166,0.49549827,0.28853709,0.2884106,-0.005001718261420779,0.48476535,0.52390397,0.28437752,0.28705564,0.028338576875869385,0.49457192,0.47691494,0.29228252,0.2991465,0.09045768995760806,0.5005978,0.4921901,0.291443,0.28747305,0.014676806871334533,0.4918033,0.497754,0.28837982,0.28547183,-0.013267937762530187,2.812637886924633,1.4485118770895775,2.799323519713534,1.4475975178959082,3.0725004093739607,0.8735975085506263,3.1955852275889494,0.9444893804735455,2.903607527646028,1.478541376490041,2.605502993477998,1.0511760900314404,2.298499733284488,1.1510003091456793,2.285723303862225,1.0665302538303623,2.6366014253534082,1.1661499149428054,2.7272249150199586,1.1412450838123038,0.0034392425101597204,0.012709987241281542,0.020027053208581422,0.02564295671486627,0.034015865702674605,0.038605460258954734,0.04383742084869105,0.04782599707022021,0.0536368254418297,0.053592524336074095,0.4499102830886841,0.03422728553414345,0.032884158194065094,0.03214111551642418,0.032020825892686844,0.030529063194990158,0.029941527172923088,0.029701270163059235,0.028868146240711212,0.028518691658973694,0.027949746698141098,0.027655204758048058,0.02744142711162567,0.027372026816010475,0.02719065733253956,0.027132250368595123,0.02669343911111355,0.02662815898656845,0.026606520637869835,0.026588199660182,0.011805555555547357,0.012345679012337107,0.012934027777768796,0.0128472222222133,0.011631944444436366,0.011545138888880872,0.012152777777769339,0.011979166666658348,0.011979166666658348,0.012760416666657805,0.008622685185179196,0.008564814814808867,0.008506944444438537,0.008101851851846226,0.007812499999994575,0.008738425925919857,0.008391203703697878,0.008854166666660519,0.008648989898983894,0.008522727272721355,15.76,737.206793,117.73542,0.2496,0.2649
M8H7-2,0.8513848697809012,0.03379495659363373,0.03482844150475403,0.04071930549813973,0.03927242662257131,0.49340802,0.49465477,0.28845993,0.2892351,0.0014182899997280344,0.508503,0.5020992,0.29411292,0.2899944,-0.027252381063745574,0.4880944,0.5269577,0.2894259,0.27570587,-0.06367169629526902,0.49455243,0.49402046,0.2896164,0.28321218,0.05105162721293172,0.49653402,0.4884701,0.28602102,0.29027307,-0.003750570945503193,2.796046970472899,1.4115661133741295,2.665653933589734,1.506046595127011,3.177868620886451,1.0238941108399129,3.1912495684668523,0.981475732156819,2.950409814263736,1.6013104251653776,2.578227616321151,1.0482937224220787,2.366292020064841,1.2027192670820914,2.3659320744016092,1.130370001016926,2.7580490619420353,1.1676865081931058,2.550443313544098,1.0652853200094543,0.003388824227888877,0.012441364229534794,0.020118388412748798,0.025859991300156364,0.0343173561880577,0.03869373023430795,0.04336254834879319,0.047838853031425245,0.053690673532489214,0.0536216038279312,0.4550550878047943,0.03392158821225166,0.033592935651540756,0.030818333849310875,0.02960917167365551,0.029293064028024673,0.029152490198612213,0.02897813357412815,0.02897091954946518,0.02886647917330265,0.028616800904273987,0.02840885892510414,0.02805177867412567,0.02718622237443924,0.027154892683029175,0.027098022401332855,0.026414750143885612,0.026346471160650253,0.026317432522773743,0.02614661306142807,0.011358368103840038,0.012980992118674331,0.012430458970784123,0.012082753824748204,0.011821974965221265,0.011908901251730244,0.012343532684275144,0.011995827538239225,0.012865090403329022,0.012169680111257184,0.00782336578580819,0.00834492350486207,0.008113120074171455,0.00817107093184411,0.008750579508570642,0.008866481223915949,0.009330088085297174,0.007881316643480843,0.009862182323927899,0.00764951321279023,15.75,742.398102,118.945,0.2605,0.2778
M8H7-3,0.8515915667631253,0.034621744522529974,0.03379495659363373,0.04144274493592393,0.0385489871847871,0.49366415,0.49638903,0.2879785,0.2881425,0.002654036178634426,0.4599199,0.49157602,0.29038846,0.28653893,-0.02550636566953908,0.4982472,0.49989632,0.30029166,0.2973796,0.020079241409366826,0.49388722,0.49281457,0.28764588,0.28933144,-0.01224585857581613,0.5258942,0.485232,0.2890616,0.2933072,-0.038199136809501495,2.8309353131182164,1.4723772631968586,2.7327439236118347,1.4920791702885872,3.1336048222071953,0.9199762114919776,3.2584106261870716,0.9956602229792191,2.78448805510696,1.419080846911527,2.60410041681021,1.0484550701361808,2.4369304393223428,1.2993212480160576,2.300529683941658,1.1525442639382384,2.642672748904068,1.0156629667746555,2.6253988907243735,1.0570031820800587,0.003381044464123278,0.012750076807691612,0.02017632636341183,0.025854071410068735,0.03443695443948457,0.03852432845981,0.04332857426851969,0.047703600624100145,0.053592190314399483,0.05358616618172399,0.45925047993659973,0.030445406213402748,0.030435485765337944,0.030288467183709145,0.030214760452508926,0.030018342658877373,0.02939540706574917,0.029359940439462662,0.028841938823461533,0.028286108747124672,0.028092317283153534,0.02800333872437477,0.027802543714642525,0.027646973729133606,0.02735062874853611,0.027133792638778687,0.02692176215350628,0.02690722420811653,0.026845119893550873,0.026760006323456764,0.013308573197143316,0.011915815536977155,0.011316155988850059,0.012099582172693524,0.011316155988850059,0.012273676880214295,0.012012534818933138,0.011751392757651984,0.013753481894140841,0.012099582172693524,0.008820798514385686,0.008530640668517737,0.009110956360253638,0.008530640668517737,0.0076601671309138855,0.008240482822649787,0.007776230269261065,0.008878830083559277,0.00955938212204956,0.0076601671309138855,15.64,745.673922,119.409,0.2679,0.2866
M8H7-4,0.8512815212897892,0.03503513848697809,0.033691608102521704,0.04082265398925176,0.039169078131459284,0.49480337,0.4960112,0.2886834,0.2888775,0.0018177540188611964,0.49690622,0.47435126,0.2914047,0.28588676,0.014717204337883373,0.49034864,0.5074607,0.28328583,0.27991152,0.013081938182520313,0.48922506,0.5119502,0.28187343,0.29208195,-0.033037623633371815,0.47956756,0.4825813,0.29652637,0.28865466,-0.02886105515695187,2.790161246419317,1.4582539709387268,2.7322514354292533,1.5530945583227438,3.0707606438111537,0.830311032199778,3.1387069005513766,0.9682134053171952,2.8115394208032702,1.3667872702806996,2.6368160895275334,1.106432130973791,2.4662878260423042,1.2289608265106848,2.389750860604797,1.1258856210115646,2.5886453388633877,1.1897393524460615,2.66051594578525,1.1573143139224364,0.003416309239904255,0.012523528452345792,0.02003500063918044,0.025739135034581865,0.03439672386964245,0.038600620960122484,0.0433320255848501,0.04770490141192755,0.053586830825835825,0.053998257314942566,0.46503931283950806,0.03768686577677727,0.02957666479051113,0.029374156147241592,0.029293393716216087,0.028869858011603355,0.02868681401014328,0.028236081823706627,0.028025908395648003,0.02725551463663578,0.02716800943017006,0.02714371122419834,0.02709842659533024,0.027006074786186218,0.026993747800588608,0.02665046788752079,0.026616333052515984,0.026480382308363914,0.026429448276758194,0.026368802413344383,0.013049185391080423,0.012740328932119939,0.011553161917990582,0.011031966643494765,0.012508686587899578,0.012769284225147485,0.012508686587899578,0.01198749131340376,0.012334954829734306,0.011292564280742674,0.007991660875602508,0.00914987259670432,0.008512856150098324,0.008397034977988143,0.008512856150098324,0.00816539263376778,0.008570766736153415,0.009034051424594139,0.008275949207145679,0.008086423652783566,15.54,751.276408,118.37025,0.26,0.2868
M8H8-1,0.8412567176519223,0.03844563869367507,0.04030591153369161,0.03947912360479537,0.04051260851591567,0.49472642,0.4954379,0.28852373,0.28829476,-0.0007398219549616448,0.49626282,0.49765354,0.30057618,0.28759184,0.029986929724951178,0.47107565,0.4795741,0.27409935,0.287262,0.024257094361771925,0.48598516,0.5106709,0.28772354,0.29600337,-0.015620287402883572,0.50497764,0.5022916,0.2935325,0.2905926,-0.024730675466053734,2.651402541535283,1.299156071541874,2.7212213030574595,1.3233914296973965,3.216030788146108,0.9210024137515147,3.167556783006554,0.9339144882306555,2.6406636777194805,1.257242531110542,2.6034058461766674,1.0834624605028815,2.400421450387416,1.137729525600527,2.413005949485353,1.1812497643161701,2.53208179397934,0.9371794803248523,2.5414951792356177,1.0072855818738364,0.003368544600938967,0.012526082420448618,0.020104329681794472,0.025864632237871676,0.03403755868544601,0.03849634846113719,0.0433698487219614,0.047949921752738656,0.05369457485654669,0.053921491914449664,0.4538123607635498,0.03628094494342804,0.0326630063354969,0.03255010396242142,0.03086261823773384,0.030847206711769104,0.028855009004473686,0.028614642098546028,0.02857043966650963,0.028445931151509285,0.028327370062470436,0.028080128133296967,0.027662426233291626,0.027366451919078827,0.027250422164797783,0.02644149586558342,0.02604854106903076,0.026042738929390907,0.025863977149128914,0.025414107367396355,0.012008101851844033,0.012803819444436109,0.012776692708325016,0.012207031249992053,0.012613932291658454,0.012613932291658454,0.010498046874993165,0.011881510416658931,0.012207031249992053,0.012288411458325333,0.008517795138883344,0.008355034722216784,0.008680555555549904,0.008897569444438652,0.007324218749995232,0.008355034722216784,0.008680555555549904,0.008626302083327717,0.008937026515145696,0.008404356060600589,16.01,731.485598,118.6086,0.2654,0.2768
M8H8-2,0.8413600661430343,0.03927242662257131,0.03937577511368334,0.04040926002480364,0.0395824720959074,0.49273327,0.49546656,0.28872168,0.28823152,0.005843639708222854,0.49666238,0.50934434,0.27852437,0.28870207,-0.0442208156269931,0.49923182,0.4928155,0.29918864,0.29196253,0.02030774533864789,0.5170607,0.49603364,0.2953297,0.2869882,-0.07769613890814225,0.48707256,0.49123776,0.27818483,0.29577944,-0.023296650859874646,2.663663727496904,1.3444430541174541,2.6883359282143764,1.340325327790175,3.139181243201029,0.9567455744354658,3.1661779491162316,0.9607798256527411,2.5148735548927412,1.2520048985762966,2.6437602209785154,1.0538177707609746,2.39440913231086,1.140620635190396,2.4610248230284983,1.1865596274824988,2.5828672832433,1.0211304315836587,2.7006305766571836,1.1689486882403624,0.0034026888271007113,0.01238453768211024,0.020059462442854614,0.02573364782821498,0.03445254980370104,0.03895128453455799,0.043604923615233215,0.04761941953825487,0.05349406937632124,0.053630749684984436,0.4572659134864807,0.03732140362262726,0.03286558762192726,0.03180250898003578,0.031132269650697708,0.02986750937998295,0.029657136648893356,0.029380779713392258,0.02892528660595417,0.027455955743789673,0.02715587429702282,0.02698410488665104,0.02682490088045597,0.02648623287677765,0.026411471888422966,0.026232656091451645,0.026211567223072052,0.0261780247092247,0.025960510596632957,0.025880437344312668,0.012088309808171641,0.011436844010126462,0.012296416938102739,0.01164495114005756,0.011807817589568856,0.01197068403908015,0.013029315960903565,0.014087947882726978,0.011400651465790619,0.012296416938102739,0.009011943539624966,0.008631921824098611,0.007980456026053432,0.007003257328985666,0.008469055374587317,0.009120521172632495,0.008360477741579787,0.009229098805640025,0.009120521172632495,0.007817589576542138,15.61,726.341176,118.93714,0.2725,0.2842
M8H8-3,0.8414634146341463,0.040202563042579575,0.038342290202563044,0.03865233567589913,0.0413393964448119,0.49389946,0.49663284,0.28783667,0.28900522,-0.0013686095302262778,0.48307103,0.48512048,0.29242837,0.28062412,0.015986385813268476,0.47514957,0.5000228,0.29708564,0.28600976,-0.006009262640157255,0.49452195,0.49256775,0.29268467,0.2893262,0.024789496640404855,0.521311,0.48743644,0.28776968,0.2908817,-0.0030518385267315415,2.625436347645572,1.3188914777049572,2.637362692690015,1.356269248779647,3.201965860092092,0.9358188269072254,3.197093999271209,1.0117262277039307,2.5487987757932586,1.2613597422965854,2.606423347733032,1.107755787658707,2.34062290759993,1.0351873932399005,2.33668262259516,1.0516425519685197,2.5813687339026004,1.0625386062721516,2.529276803202743,0.9871254260686482,0.0034626536470889536,0.012584459349099514,0.020037657991739285,0.02562886363547273,0.0344122439432961,0.03849948190861469,0.043672555791190226,0.047861713373291044,0.05345422567877812,0.053719478014762664,0.47527632117271423,0.030347857624292374,0.029927372932434082,0.029666513204574585,0.028251314535737038,0.028194485232234,0.027991868555545807,0.02792269177734852,0.027770137414336205,0.027770137414336205,0.027470646426081657,0.027369840070605278,0.027021151036024094,0.026908520609140396,0.026743421331048012,0.026379374787211418,0.026379374787211418,0.026372427120804787,0.02616753987967968,0.0260690338909626,0.013182674199614759,0.011589164131529458,0.012304432855272291,0.012304432855272291,0.01140808344197431,0.012059973924372842,0.011571056062573944,0.012059973924372842,0.012467405475871924,0.012956323337670824,0.008039982616248562,0.00977835723597798,0.008257279443714738,0.007877009995648929,0.008637548891780549,0.009126466753579449,0.008202955236848195,0.008365927857447828,0.008770890126816613,0.007644897475400966,15.14,737.398815,118.40071,0.2798,0.2901
M8H8-4,0.8427035965274907,0.037205456800330716,0.040099214551467546,0.04226953286482017,0.03772219925589086,0.49294677,0.49649543,0.28913486,0.28861183,0.00036372964232948856,0.50809616,0.4987288,0.28473014,0.28379777,0.009886646551677598,0.5032688,0.47099423,0.29218492,0.28510895,0.06310153676673964,0.51001847,0.49299657,0.28631863,0.28892636,-0.018978782664888658,0.47323757,0.50589734,0.2786077,0.29660296,-0.05826172711650569,2.792117354865848,1.4048220958902178,2.612555296659514,1.3676370536645002,3.118372272323188,0.9274192414682395,3.2594976313222355,1.111732505599919,2.6452286256195197,1.2247398664309452,2.5955856984347148,1.1113762208646523,2.437147640840369,1.2323330353762152,2.3036675611870887,1.048967236084947,2.7279526664728597,1.1347491761541777,2.7087023125138723,1.175482108774936,0.0033804443394617007,0.012352532052543863,0.02005170400115481,0.02568271590357335,0.0342493077700353,0.03865070928966051,0.04358227366376652,0.047546684513733055,0.053618623938690074,0.054218337860714144,0.4623524248600006,0.03456346318125725,0.031682100147008896,0.031352777034044266,0.030309952795505524,0.029918547719717026,0.028457000851631165,0.028235280886292458,0.027629131451249123,0.027418771758675575,0.027309266850352287,0.02703321911394596,0.027002539485692978,0.02693229354918003,0.026878220960497856,0.026864103972911835,0.026588356122374535,0.02656620182096958,0.026556331664323807,0.02635008841753006,0.01073149364870079,0.012775587677024748,0.01240144546648331,0.011826544021017196,0.01240144546648331,0.013386990801568077,0.011580157687246006,0.012155059132712118,0.012647831800254502,0.012155059132712118,0.008596145422683795,0.00925317564607364,0.00782961016206231,0.007993867717909772,0.008869908015762897,0.008596145422683795,0.008486640385452155,0.008431887866836334,0.00866085294468431,0.008003822721294466,15.53,743.473273,119.28989,0.2923,0.3021
M8H9-1,0.8324720959073998,0.04454319966928483,0.04299297230260438,0.03947912360479537,0.04051260851591567,0.49463296,0.4960894,0.28874063,0.28914687,-0.003228448313032784,0.48936108,0.49229228,0.28218096,0.29383954,0.023598275321871923,0.49780133,0.50140566,0.29021585,0.2926177,0.026476391623261483,0.47924912,0.49298963,0.2878909,0.27969617,0.01801680016511692,0.49402687,0.48957974,0.29250914,0.27698958,-0.006134022210369342,2.4949371993905585,1.2291408426231671,2.449012896229063,1.2480481944389004,3.272884949409366,0.997512100504132,3.1260032342273574,0.9180956910733494,2.5738857226914837,1.257620294940613,2.578412095867396,1.0393889295866814,2.3749286242264027,1.1348075941628877,2.3443581973588485,1.1452846590121941,2.6070933836791053,1.0359808861503879,2.5838519356543355,1.0752534155256792,0.003442247567551371,0.012350374014545714,0.019746539025775948,0.02561460886640922,0.03394883531720651,0.038599960587590625,0.043671715373259715,0.04796674606769024,0.053816377354228825,0.05417592915907517,0.4753023684024811,0.02997632697224617,0.029795276001095772,0.028970474377274513,0.028720688074827194,0.028004657477140427,0.02790856920182705,0.027719037607312202,0.027561524882912636,0.02755311317741871,0.02746896632015705,0.027170902118086815,0.026931865140795708,0.026881195604801178,0.026857616379857063,0.026795603334903717,0.026770595461130142,0.02662879042327404,0.026617128401994705,0.02636531926691532,0.01226951813009045,0.012886421276296115,0.01280074028376755,0.011412708204804804,0.011335595311529096,0.01241517581738901,0.01280074028376755,0.012492288710664719,0.011875385564459053,0.01156693399135622,0.008379601069293618,0.008071149496190786,0.00909932140653356,0.008739461237913589,0.008225375282742201,0.009304955788602116,0.007762697923087952,0.008790869833430727,0.007795412483871586,0.008524479838478281,15.15,723.721596,118.11618,0.2631,0.2941
M8H9-2,0.8330921868540719,0.0444398511781728,0.04247622984704423,0.041649441918148,0.038342290202563044,0.49384117,0.4959094,0.28902292,0.28839386,-0.005386740687677028,0.4951503,0.499527,0.28993142,0.28824472,0.06451715559954109,0.4932645,0.49065942,0.28232828,0.30402324,0.05624975042608642,0.51458573,0.48668882,0.28166977,0.27950028,-0.007957645631350475,0.47202682,0.5037233,0.2919101,0.28701594,-0.009459631450091417,2.429916673857351,1.2295462691080272,2.493945208889926,1.285022771691399,3.116446400947944,0.9130539618306456,3.212958462385425,0.9274623058051414,2.6075841686620733,1.244725677667675,2.5505253818291123,1.0694192283420882,2.4825694626363832,1.1731938232475618,2.386433452265933,1.0966975867960156,2.642688153779817,1.0540824601617895,2.579856515787784,1.0888211170549724,0.003475490040570883,0.012670616834860175,0.01991063361308796,0.02574893990504087,0.03410398036430373,0.03873091740952623,0.04347299915521388,0.04767343083034603,0.05328614750506108,0.05426017767532249,0.46812891960144043,0.03249291330575943,0.03202124685049057,0.030685964971780777,0.030266091227531433,0.029732106253504753,0.028693079948425293,0.027752961963415146,0.02770429663360119,0.027192475274205208,0.027057204395532608,0.02687961608171463,0.0268420297652483,0.02661919593811035,0.02652909606695175,0.026508618146181107,0.026338960975408554,0.026290811598300934,0.026146451011300087,0.026118040084838867,0.011351909184719492,0.012383900928784901,0.012848297213614336,0.013157894736833958,0.011842105263150562,0.01277089783280943,0.010758513931881883,0.012151702786370185,0.012383900928784901,0.012383900928784901,0.00851393188853962,0.008720330237352702,0.008152734778116727,0.008359133126929808,0.00846233230133635,0.009133126934978865,0.007894736842100375,0.007997936016506915,0.008837602026451044,0.008725021108916636,15.07,716.204978,117.6281,0.2792,0.2881
M8H9-3,0.8325754443985118,0.04402645721372468,0.0434063662670525,0.042786275320380325,0.037205456800330716,0.4946124,0.4954587,0.28824028,0.28903937,0.0024724790652393244,0.4791881,0.5029243,0.28392953,0.28034988,-0.046290089907696445,0.49085367,0.49259484,0.28830123,0.282249,-0.06580816161009151,0.5141393,0.5024154,0.2945667,0.2939177,0.0479013195956404,0.4757114,0.49013656,0.29504114,0.2909986,0.012694352949682975,2.575550216080849,1.2635616458260746,2.5625411390777018,1.2402196641306162,3.0677087029606973,0.9101064490276982,3.199710188933113,0.9358117309194801,2.419255672607037,1.2463166840509088,2.526614066094168,1.055402266045853,2.4772298818055587,1.1826002622590825,2.3004580493588023,1.1022865418225656,2.7252470374930646,1.177843070583254,2.736388371263096,1.18774130443198,0.00347985347985348,0.01234105597162922,0.019902708756211942,0.025629360024264483,0.033872284827698836,0.03861319147943352,0.04341475933832622,0.048013345465574765,0.05402230465924734,0.05404446933109353,0.46950316429138184,0.03599575161933899,0.03130020946264267,0.030181972309947014,0.029871627688407898,0.02898307330906391,0.02845502831041813,0.02805975452065468,0.027571018785238266,0.027570251375436783,0.02750466950237751,0.027020486071705818,0.026630258187651634,0.026361891999840736,0.026348944753408432,0.026087652891874313,0.025928426533937454,0.025655798614025116,0.025573624297976494,0.025396401062607765,0.013305898491075463,0.01255144032921036,0.011651234567894042,0.0108024691357958,0.012422839506165172,0.011728395061721155,0.01373456790122609,0.012191358024683832,0.010956790123450027,0.012422839506165172,0.008024691358019738,0.008281893004110114,0.008950617283945092,0.007921810699583589,0.009053497942381243,0.009104938271599318,0.008590534979418566,0.007921810699583589,0.007800224466886319,0.009090909090903479,15.16,726.368816,116.7143,0.264,0.2652
M8H9-4,0.8313352625051674,0.04309632079371641,0.045576684580405126,0.03844563869367507,0.04154609342703597,0.49487877,0.4968015,0.2886384,0.289701,0.005066563844754551,0.48359358,0.49079382,0.28955424,0.28499743,-0.10349165435830045,0.4812787,0.47811213,0.28558192,0.2850384,-0.007037645799523822,0.4837726,0.51565063,0.29212394,0.27312243,-0.02652582543109158,0.50828177,0.4810903,0.2870904,0.28793943,0.03687247026482832,2.625485779516209,1.2989072919084843,2.3979483836435733,1.1250406949324954,3.274441521944137,1.0152442520946234,3.157885564756704,0.9889426252923589,2.522081161892595,1.2988719118996848,2.694922804444827,1.1010046421192428,2.3817053777511235,1.0243544482052123,2.390270115447872,1.1332877840604625,2.5900548684751588,0.9777601297141587,2.5361737878495934,1.0163052106850126,0.003338411800180467,0.012534064269811688,0.019943184652147693,0.025697268963766045,0.03413341857902684,0.03853286720262629,0.04377457048413206,0.04789402327932928,0.05351207722897084,0.05397344687334213,0.4681316912174225,0.03369879722595215,0.031544141471385956,0.03116266243159771,0.03019052930176258,0.02897198684513569,0.028713762760162354,0.027692146599292755,0.027527229860424995,0.027503859251737595,0.027395138517022133,0.0273436289280653,0.027004465460777283,0.026516567915678024,0.02626589871942997,0.026255274191498756,0.026200583204627037,0.026162367314100266,0.02587476745247841,0.025844505056738853,0.01205065359476386,0.012663398692802698,0.013786764705873904,0.011412377450973399,0.011412377450973399,0.01202512254901224,0.013020833333325354,0.011642156862737965,0.01187193627450253,0.01202512254901224,0.00878267973855671,0.008425245098034053,0.007914624183001685,0.008118872549014633,0.009191176470582603,0.009293300653589076,0.008731617647053474,0.00878267973855671,0.0076314616755746465,0.007742869875218072,14.37,719.357227,119.6823,0.2907,0.2997
M8H10-1,0.8224472922695328,0.04878048780487805,0.04878048780487805,0.03968582058701943,0.04030591153369161,0.4950441,0.4953719,0.28768486,0.28904203,-0.0017838969483220401,0.48075137,0.49019676,0.29293317,0.28648496,-0.003967931038866718,0.5016019,0.5115089,0.29665846,0.27928928,0.0306127403101744,0.47592735,0.5024938,0.29244182,0.28821728,-0.039715676287412585,0.49490306,0.48478922,0.28850922,0.294262,0.04193388219211362,2.454681316720739,1.2055509913164908,2.382523654681887,1.1920732620103134,3.3204669546889387,0.9792212226145662,3.2176802699099367,0.9297754560005511,2.3203122928824036,1.1112132699420993,2.5349742199588166,1.0125101928301106,2.403775139810119,1.125325109759206,2.281481385153179,1.0893997621359675,2.6680651858753808,1.0251437408205255,2.568489871099414,1.0688513064935874,0.003497776996307553,0.012527944537941775,0.0200499443202465,0.025666063818207695,0.03399918782915945,0.03843472909497375,0.043207279395142045,0.04785423626635854,0.05367863153399814,0.05441753954099788,0.48356133699417114,0.031407516449689865,0.03131350129842758,0.03043515607714653,0.028251489624381065,0.027840394526720047,0.027540046721696854,0.026966622099280357,0.02683221735060215,0.026601769030094147,0.02658098004758358,0.02639743871986866,0.02622842602431774,0.026073584333062172,0.025860019028186798,0.025848256424069405,0.025675764307379723,0.025644855573773384,0.02550286054611206,0.025437727570533752,0.013322985383513135,0.012482214461252597,0.011204889406279858,0.012951105937128667,0.012369033760179064,0.011132130384161157,0.012077997671704262,0.010768335273567655,0.013096623981366066,0.012369033760179064,0.00800349243305704,0.008100504462548641,0.009264648816447847,0.008343034536277643,0.008440046565769244,0.009313154831193647,0.00800349243305704,0.008051998447802841,0.008307757434644333,0.0089427452640439,14.35,723.802865,118.35822,0.3074,0.3091
M8H10-2,0.8218272013228607,0.050124018189334436,0.04805704836709384,0.04175279040926003,0.038238941711451015,0.49409568,0.495881,0.28802943,0.28887537,0.00045934305879922544,0.4932864,0.4798008,0.29257393,0.2754483,0.05276832192977538,0.4858117,0.507053,0.28918907,0.29015496,-0.023475116381024303,0.4874728,0.49616128,0.29453146,0.28804925,-0.023307886175739465,0.50774556,0.49951902,0.28916928,0.29879886,-0.019776833983083088,2.2939143336003642,1.1037977175356075,2.318541259723761,1.2228385702512168,3.110535017190245,1.0484867104931788,3.2793256064407252,1.0067726329761535,2.4284858556514486,1.280054265696442,2.5489369818006185,0.9822300814535496,2.461628623040982,1.254342143494752,2.4137297273025173,1.1405220401054177,2.6717934592530144,1.170062644824303,2.681951767850804,1.2849879847152423,0.0035095916725073335,0.012652181813462088,0.020128235080341617,0.02584741582950445,0.034291202658152276,0.03859512499026556,0.0433839524439945,0.04783947252290839,0.05332814162967578,0.05375801469252135,0.48925986886024475,0.03046480379998684,0.03025478683412075,0.029542725533246994,0.029402222484350204,0.028549756854772568,0.027067238464951515,0.026839856058359146,0.026512514799833298,0.02648412436246872,0.02590545080602169,0.025837497785687447,0.025758203119039536,0.025595135986804962,0.025589628145098686,0.02549370750784874,0.025454580783843994,0.02537016198039055,0.025368209928274155,0.025249600410461426,0.012632121680838252,0.01282547048207557,0.01189095127609519,0.0117459396751672,0.011238399071919236,0.01218097447795117,0.01203596287702318,0.012253480278415167,0.012978538283055117,0.01203596287702318,0.008604021655060749,0.008604021655060749,0.008265661252895438,0.008168986852276778,0.008168986852276778,0.008942382057226058,0.008990719257535388,0.008217324052586107,0.008964353511912118,0.0078042607044881964,14.83,711.764937,118.43216,0.3111,0.3151
