,frac_C,frac_H+,frac_H-,frac_CH3+,frac_CH3-,frac_C2H5+,frac_C2H5-,C_mean_r,C_mean_c,C_std_r,C_std_c,C_corr_rc,H+_mean_r,H+_mean_c,H+_std_r,H+_std_c,H+_corr_rc,H-_mean_r,H-_mean_c,H-_std_r,H-_std_c,H-_corr_rc,CH3+_mean_r,CH3+_mean_c,CH3+_std_r,CH3+_std_c,CH3+_corr_rc,CH3-_mean_r,CH3-_mean_c,CH3-_std_r,CH3-_std_c,CH3-_corr_rc,C2H5+_mean_r,C2H5+_mean_c,C2H5+_std_r,C2H5+_std_c,C2H5+_corr_rc,C2H5-_mean_r,C2H5-_mean_c,C2H5-_std_r,C2H5-_std_c,C2H5-_corr_rc,H+_nn_mean,H+_nn_std,H-_nn_mean,H-_nn_std,CH3+_nn_mean,CH3+_nn_std,CH3-_nn_mean,CH3-_nn_std,C2H5+_nn_mean,C2H5+_nn_std,C2H5-_nn_mean,C2H5-_nn_std,dist_H+-H-_mean,dist_H+-H-_std,dist_H+-CH3+_mean,dist_H+-CH3+_std,dist_H+-CH3-_mean,dist_H+-CH3-_std,dist_H--CH3+_mean,dist_H--CH3+_std,dist_H--CH3-_mean,dist_H--CH3-_std,dist_CH3+-CH3-_mean,dist_CH3+-CH3-_std,dist_H+-C2H5+_mean,dist_H+-C2H5+_std,dist_H+-C2H5-_mean,dist_H+-C2H5-_std,dist_H--C2H5+_mean,dist_H--C2H5+_std,dist_H--C2H5-_mean,dist_H--C2H5-_std,dist_C2H5+-C2H5-_mean,dist_C2H5+-C2H5-_std,rdf_nc_bin0,rdf_nc_bin1,rdf_nc_bin2,rdf_nc_bin3,rdf_nc_bin4,rdf_nc_bin5,rdf_nc_bin6,rdf_nc_bin7,rdf_nc_bin8,rdf_nc_bin9,fft_top0,fft_top1,fft_top2,fft_top3,fft_top4,fft_top5,fft_top6,fft_top7,fft_top8,fft_top9,fft_top10,fft_top11,fft_top12,fft_top13,fft_top14,fft_top15,fft_top16,fft_top17,fft_top18,fft_top19,row_marginal_0,row_marginal_1,row_marginal_2,row_marginal_3,row_marginal_4,row_marginal_5,row_marginal_6,row_marginal_7,row_marginal_8,row_marginal_9,col_marginal_0,col_marginal_1,col_marginal_2,col_marginal_3,col_marginal_4,col_marginal_5,col_marginal_6,col_marginal_7,col_marginal_8,col_marginal_9,Thermal conductivity,Young's modulus,Maximum stress,Strain at maximum stress,Strain at fracture
E2H7-3,0.91163704,0.034518396,0.033898305,0,0,0.009301364,0.010644895,0.4947437,0.49653274,0.28912097,0.2892659,0.000232475,0.471922,0.49581346,0.288165,0.27509248,0.013865115,0.5001859,0.47881356,0.2798574,0.2826469,-0.017277814,0,0,0,0,0,0,0,0,0,0,0.503252,0.48333332,0.29759207,0.29128787,-0.035896749,0.4649538,0.4944874,0.26418003,0.29479262,0.028170274,2.688289701,1.281156491,2.921248745,1.484624749,0,0,0,0,5.391285517,2.26338891,5.249520456,2.003833954,2.767287226,1.362751433,0,0,0,0,0,0,0,0,0,0,5.296857813,2.645785997,5.000163744,2.776318313,5.107761829,2.432461029,5.040367224,2.634816734,5.675735223,3.231344184,0.003534013,0.012338616,0.019686605,0.025411625,0.033928151,0.0386023,0.0438242,0.048254903,0.053115693,0.054637226,0.384689271,0.036137447,0.035970449,0.033922549,0.03387383,0.033794031,0.033680096,0.033531338,0.032956831,0.032610573,0.032389015,0.032133639,0.031969868,0.03091754,0.030682875,0.030432221,0.030405814,0.029995298,0.029966481,0.029940804,0.012995452,0.011695906,0.012573099,0.011403509,0.012865497,0.012865497,0.014473684,0.011695906,0.010380117,0.010964912,0.007797271,0.009259259,0.009746589,0.007992203,0.007309942,0.00877193,0.010721248,0.0082846,0.007655502,0.007017544,24.30891244,800.157407,124.59556,0.2478,0.2683
E2H7-4,0.911740389,0.034518396,0.033794957,0,0,0.010128152,0.009818107,0.4942923,0.49579057,0.28851092,0.28861526,0.001763669,0.47973564,0.50578505,0.2958069,0.2842256,-0.11286134,0.49533826,0.48665318,0.2854464,0.29607913,0.000254795,0,0,0,0,0,0,0,0,0,0,0.4956446,0.49498445,0.27951357,0.28421456,0.138101798,0.5007702,0.49009812,0.29528058,0.28628427,0.105462411,2.803617124,1.429658225,2.794201134,1.475516689,0,0,0,0,6.07259529,3.010375717,6.105819969,2.88608538,2.816128823,1.333791323,0,0,0,0,0,0,0,0,0,0,4.923794033,2.36021685,4.921890153,2.463414398,4.760334787,2.298731574,4.96314909,2.246341514,4.814048819,2.144864604,0.003638918,0.012465409,0.019967504,0.025925174,0.033575364,0.038682543,0.043658551,0.04726785,0.05358518,0.054566842,0.392212898,0.037985921,0.037119742,0.033037867,0.032685921,0.031902954,0.031777408,0.031693656,0.031565029,0.03154723,0.031546533,0.031448085,0.030928466,0.030846762,0.030793197,0.030756928,0.030712485,0.030524909,0.030479947,0.030434117,0.012880562,0.012620349,0.011563232,0.011416862,0.012587822,0.012295082,0.011855972,0.012880562,0.012148712,0.011563232,0.008782201,0.008294301,0.008196721,0.009074941,0.007806401,0.008294301,0.008879781,0.009172521,0.008196721,0.007983819,24.19960725,801.836682,125.37659,0.2445,0.2538
E2H8-1,0.902439024,0.039789169,0.037825548,0,0,0.010438198,0.009508061,0.49279213,0.49559966,0.28867212,0.28948206,5.61E-05,0.49540702,0.5075941,0.28544557,0.28208742,0.054363665,0.511662,0.48904788,0.29338965,0.2811459,-0.031195543,0,0,0,0,0,0,0,0,0,0,0.47730017,0.43488842,0.2768712,0.27070862,-0.213116913,0.54056203,0.55526894,0.28723675,0.27181464,0.070521093,2.660753423,1.331292332,2.711436396,1.211521688,0,0,0,0,5.215046331,2.517527603,5.680488551,3.05626332,2.614902415,1.388711319,0,0,0,0,0,0,0,0,0,0,5.435887254,3.35813993,5.276084807,2.924028402,5.250611353,3.26589239,5.328580418,2.741046252,5.520500863,2.558099334,0.003602441,0.012332984,0.019510982,0.025207006,0.033920746,0.03850781,0.043242735,0.04791045,0.054712074,0.054386106,0.397436142,0.041284923,0.03420445,0.033546936,0.033510558,0.032146543,0.031825647,0.03152547,0.031224361,0.031161845,0.030881666,0.03084871,0.030840605,0.030710183,0.030292628,0.030070176,0.03001754,0.029824017,0.029397851,0.029249828,0.009769303,0.012829567,0.013241525,0.01310911,0.010990466,0.012579449,0.011520127,0.011917373,0.012711864,0.013506356,0.007591808,0.008121469,0.008209746,0.008562853,0.009622175,0.008739407,0.010151836,0.007768362,0.007415254,0.008474576,23.12763401,785.699972,123.22788,0.2435,0.2502
E2H8-2,0.901405539,0.040512609,0.038135593,0,0,0.010438198,0.009508061,0.49270838,0.4964215,0.28860447,0.28944466,-0.004102934,0.4944313,0.47457626,0.28638753,0.28513914,-0.023694304,0.5117655,0.497267,0.28677395,0.27841863,0.075298615,0,0,0,0,0,0,0,0,0,0,0.519802,0.4872462,0.29325014,0.27932808,0.121269435,0.504772,0.52689755,0.3011595,0.27444163,0.068198979,2.610677428,1.275025449,2.742804633,1.430429459,0,0,0,0,5.364556171,2.207940767,6.266298294,2.378532895,2.584186256,1.247667934,0,0,0,0,0,0,0,0,0,0,5.25310712,2.682001285,5.213083963,2.620032809,5.013491346,2.851400914,5.127739176,2.566524839,5.100677885,2.874075996,0.003668554,0.012444506,0.019685249,0.025909163,0.034003908,0.038882021,0.043451099,0.047525055,0.053632666,0.054131111,0.400114983,0.037648957,0.037299819,0.037106253,0.032042228,0.031854048,0.031417631,0.031242173,0.031236717,0.030951297,0.030929029,0.030570116,0.030500595,0.030304797,0.030026037,0.029788159,0.029479021,0.029448114,0.029057166,0.028982891,0.010831586,0.012578616,0.012054507,0.011399371,0.012578616,0.012840671,0.010875262,0.012185535,0.013888889,0.012840671,0.007686932,0.009521314,0.008211041,0.008211041,0.009521314,0.00873515,0.008822502,0.008997205,0.007623404,0.007242234,22.20902139,788.044942,124.18429,0.2467,0.2611
E2H8-3,0.901922282,0.037412154,0.040719305,0,0,0.00888797,0.011058289,0.49556467,0.49684596,0.28854182,0.28828484,0.000788955,0.4808988,0.50147486,0.28831503,0.28642362,-0.092691031,0.45156,0.48352402,0.28758085,0.2896646,0.046087845,0,0,0,0,0,0,0,0,0,0,0.49801472,0.47043753,0.26841423,0.2984423,0.094708025,0.55493504,0.45350865,0.29907805,0.30945653,0.012619721,2.683767879,1.335506576,2.593880175,1.321516147,0,0,0,0,5.945212031,2.908054245,5.615069148,2.493724527,2.666445537,1.305750866,0,0,0,0,0,0,0,0,0,0,5.596134297,2.758386357,4.592470008,2.429751915,5.331533561,2.85052825,5.019698321,2.387698877,4.897095276,2.309201452,0.003655151,0.012808414,0.019739182,0.025315936,0.034537584,0.037867909,0.043201898,0.048279446,0.053336479,0.054591334,0.398152411,0.036734473,0.034035318,0.03381747,0.033649951,0.032996293,0.032913283,0.032458823,0.032163732,0.031827264,0.031277217,0.030734558,0.030525971,0.030239342,0.030174654,0.03010484,0.029689955,0.02966691,0.029556008,0.029281428,0.014166959,0.011474066,0.012776607,0.01369863,0.011986301,0.011459431,0.011195996,0.012776607,0.010932561,0.011327713,0.00860555,0.009044608,0.008781173,0.010186161,0.007200562,0.008342115,0.007024939,0.008078679,0.009292078,0.008238337,23.32365826,797.546723,124.74246,0.2525,0.2619
E2H8-4,0.901198842,0.042786275,0.036068623,0,0,0.010541546,0.009404713,0.49179626,0.49545172,0.28816658,0.28871614,0.003102171,0.49242958,0.5107467,0.29393184,0.28457567,-0.019390033,0.5226081,0.5150551,0.2879503,0.29327428,-0.049616388,0,0,0,0,0,0,0,0,0,0,0.55547583,0.4503988,0.2880665,0.2761887,-0.065028857,0.5233181,0.43425217,0.29913184,0.28321633,0.086987168,2.621666419,1.216356113,2.60546754,1.385379113,0,0,0,0,5.365164274,2.347153587,5.543544256,3.017330263,2.956562703,1.441380437,0,0,0,0,0,0,0,0,0,0,4.956904992,2.440917535,4.911686832,2.529243285,4.75318454,2.516493228,5.146344916,2.474964482,4.730497801,2.346218979,0.003695642,0.013009337,0.020237877,0.025757607,0.033813428,0.038675401,0.043191543,0.047029585,0.053488482,0.054434431,0.400221169,0.034420796,0.034262888,0.034153547,0.033721618,0.033599544,0.033573844,0.032258451,0.031975739,0.031012643,0.030995462,0.030800277,0.030476805,0.030404462,0.030000517,0.029994139,0.029863302,0.029832849,0.029221132,0.029210864,0.012552301,0.010925151,0.009937238,0.011506276,0.012552301,0.011637029,0.013467573,0.012160042,0.012552301,0.014775105,0.009588563,0.007670851,0.007583682,0.006973501,0.008891213,0.010111576,0.009065551,0.007322176,0.009794599,0.007797642,23.08357313,784.686152,124.78068,0.2495,0.2823
E2H9-1,0.891690781,0.043923109,0.044439851,0,0,0.009921455,0.010024804,0.49227417,0.49549162,0.28765753,0.28846037,-0.00195599,0.51400286,0.51455635,0.2863505,0.28926882,-0.016857567,0.49781623,0.4752069,0.3066377,0.2919516,0.067302566,0,0,0,0,0,0,0,0,0,0,0.50406504,0.5064442,0.31142697,0.28642923,-0.032275641,0.52325875,0.51808494,0.27598345,0.28471994,-0.068796174,2.485129768,1.256751428,2.53792268,1.252298205,0,0,0,0,5.732066385,2.207392495,5.776916786,2.808017878,2.529006154,1.179984394,0,0,0,0,0,0,0,0,0,0,5.045539243,2.807794547,5.021238668,2.508125126,5.337382195,2.962679122,5.12911439,2.447419048,4.876034736,2.467563288,0.003594839,0.012723498,0.019718705,0.025864534,0.03427823,0.038668108,0.043478385,0.047390668,0.053639452,0.053976915,0.419154823,0.033277132,0.032853357,0.032053195,0.031464618,0.031253289,0.030814301,0.030789835,0.030657476,0.030584769,0.030516652,0.030497396,0.030366972,0.029709706,0.02954796,0.029535908,0.02943833,0.029270293,0.029219354,0.028994678,0.012192536,0.012298558,0.011331107,0.011092557,0.011331107,0.011450382,0.011450382,0.013000954,0.013358779,0.014432252,0.007951654,0.009223919,0.008110687,0.008190204,0.008667303,0.008985369,0.007792621,0.008667303,0.00832755,0.008848022,22.33817578,780.094871,123.47431,0.2521,0.2541
E2H9-2,0.892104175,0.041856139,0.046093427,0,0,0.009714758,0.010231501,0.49569526,0.49547014,0.28818095,0.2881906,-0.0003556,0.49003312,0.49299017,0.2894865,0.29252467,0.017824955,0.46910203,0.48669907,0.29272795,0.29272237,-0.040284197,0,0,0,0,0,0,0,0,0,0,0.43954334,0.5245222,0.27589774,0.29482868,0.121044378,0.5167529,0.54613936,0.30798167,0.28323787,0.022062207,2.535981149,1.266241491,2.508527382,1.077128206,0,0,0,0,6.372370139,2.717031562,5.482999492,2.915882909,2.414512013,1.088552504,0,0,0,0,0,0,0,0,0,0,5.070546832,2.859797844,5.160004145,2.741818211,5.061050829,2.592698859,5.082110695,2.60681209,5.377572089,3.038199236,0.003660466,0.012834438,0.020386288,0.025626114,0.033839356,0.038873922,0.042719692,0.047740004,0.05373245,0.053920604,0.410893023,0.037322491,0.035251707,0.034301687,0.033406001,0.031425808,0.030989196,0.030938352,0.030830532,0.030680578,0.030581135,0.029970814,0.029944491,0.02953512,0.029137017,0.029033467,0.028975755,0.02895413,0.028935235,0.028893549,0.012771392,0.014048531,0.012332375,0.013769157,0.010416667,0.011135057,0.011853448,0.012092912,0.010296935,0.012931034,0.008939974,0.007662835,0.009897829,0.006944444,0.00798212,0.008461047,0.008141762,0.009897829,0.008533612,0.008272379,21.94763065,783.054735,123.43739,0.249,0.2615
E2H9-3,0.89179413,0.042682927,0.045576685,0,0,0.010438198,0.009508061,0.4943229,0.49424094,0.28937137,0.28897026,0.000189518,0.5015059,0.5013543,0.28811014,0.28727654,-0.065593079,0.48202533,0.51381683,0.2822192,0.28748623,0.077949364,0,0,0,0,0,0,0,0,0,0,0.46582952,0.51317334,0.26995066,0.2728085,-0.134721547,0.5080859,0.50773764,0.26995817,0.284599,0.061501696,2.546255045,1.228544393,2.532478626,1.149454604,0,0,0,0,5.262652772,2.434799412,5.468832811,2.891990113,2.442574721,1.284071975,0,0,0,0,0,0,0,0,0,0,5.275408056,2.873540833,5.295541078,2.953367208,5.053191001,2.777125536,5.158168154,2.549040933,5.783072863,2.333914601,0.003526774,0.012385987,0.020274177,0.026034848,0.033773021,0.03822172,0.043068648,0.04842018,0.053616239,0.05401174,0.426958144,0.032021511,0.031791311,0.031561535,0.031203821,0.031049458,0.031019304,0.030825455,0.030479889,0.030038256,0.029574059,0.029574059,0.029496718,0.029452376,0.029348765,0.029218584,0.029170796,0.029091194,0.029083611,0.029041125,0.011249071,0.013689908,0.009551098,0.013490926,0.014565425,0.01313276,0.011103152,0.011341929,0.012416428,0.011341929,0.006924546,0.007561286,0.009789876,0.009073543,0.008118434,0.008277619,0.007800064,0.008993951,0.009898411,0.008422332,20.98106071,776.547293,121.81422,0.2516,0.2563
E2H9-4,0.892310872,0.042062836,0.045680033,0,0,0.009818107,0.010128152,0.49399427,0.49642524,0.28788894,0.28875786,-0.004089409,0.4967639,0.5008537,0.29635128,0.29090112,0.083445378,0.49324027,0.49330854,0.29937154,0.2830583,0.042323328,0,0,0,0,0,0,0,0,0,0,0.450706,0.43184656,0.27622715,0.2812283,-0.216001561,0.5187905,0.4892771,0.28174114,0.2959684,-0.029061688,2.597654704,1.27789883,2.559648429,1.262139572,0,0,0,0,5.550535005,2.191366578,5.639399968,2.519966117,2.460011582,1.11828186,0,0,0,0,0,0,0,0,0,0,5.7837239,3.607000736,5.061019633,2.4972391,5.592772943,3.350772767,5.228510443,2.475629597,5.238152862,2.592228642,0.003511371,0.01274487,0.020310252,0.026554923,0.033635087,0.03872557,0.043517458,0.047648989,0.053227562,0.053457251,0.416746676,0.034303412,0.032724719,0.03207355,0.031470146,0.031429257,0.031411819,0.031294476,0.030975182,0.030729294,0.030185673,0.030004587,0.030004587,0.0298519,0.029746061,0.029731838,0.029696997,0.029325277,0.02916844,0.029126132,0.012689273,0.013968863,0.011396353,0.012356046,0.010316699,0.010916507,0.012476008,0.011756238,0.012835893,0.012955854,0.009676903,0.007597569,0.008397313,0.008797185,0.00815739,0.009037108,0.008317338,0.007757518,0.009509684,0.007503054,21.67979992,783.454356,122.32071,0.246,0.2526
E2H10-1,0.882596114,0.048057048,0.049400579,0,0,0.009094667,0.010851592,0.49530903,0.49463442,0.28931856,0.28915292,0.004721367,0.47107264,0.51149994,0.28736013,0.28645256,-0.087115083,0.48627412,0.49765974,0.28496915,0.28080022,-0.018504646,0,0,0,0,0,0,0,0,0,0,0.5070676,0.48555472,0.2686749,0.3017066,0.13805552,0.5042974,0.5177562,0.2670756,0.27958524,-0.017894264,2.288018901,1.076344691,2.302732112,1.216491512,0,0,0,0,5.869492483,2.693251464,5.073009826,2.060466862,2.424785555,1.240874631,0,0,0,0,0,0,0,0,0,0,5.455621593,3.102835942,4.77316446,2.469103265,5.519180724,2.974955397,4.781200978,2.372689814,5.247715536,2.460160715,0.003636968,0.012139392,0.019981388,0.025456468,0.034081279,0.038653467,0.043874537,0.047516124,0.054064976,0.053928734,0.429487616,0.037105508,0.036409073,0.033586144,0.031482443,0.030178864,0.030056814,0.03001848,0.029886939,0.029853977,0.029312754,0.029229229,0.028725229,0.028710004,0.027825372,0.027797645,0.027768265,0.027548878,0.027514152,0.027502574,0.013106416,0.012226135,0.011443662,0.011773768,0.01309419,0.013754401,0.012764085,0.011443662,0.012323944,0.009903169,0.007922535,0.007775822,0.009242958,0.007262324,0.008802817,0.008436033,0.008876174,0.009609742,0.008882843,0.007922535,20.87232233,767.250862,120.98592,0.2453,0.2542
E2H10-2,0.882802811,0.04723026,0.05002067,0,0,0.00961141,0.010334849,0.4956956,0.49600577,0.28874555,0.28826973,-0.000770967,0.47584996,0.5045062,0.28780267,0.2914387,-0.011921848,0.49674964,0.48173764,0.28821564,0.29496908,0.005817083,0,0,0,0,0,0,0,0,0,0,0.45620248,0.514671,0.27828264,0.28080094,0.106889687,0.44451222,0.485339,0.28663144,0.28293118,0.01128911,2.390219138,1.104091832,2.312643173,1.150290901,0,0,0,0,5.838478865,2.389113531,5.009118776,2.102077326,2.366563201,1.152028017,0,0,0,0,0,0,0,0,0,0,5.332683537,3.063177309,5.195164269,2.780713735,5.399620552,3.070972933,5.438360943,2.73042524,5.380967082,2.885266566,0.003575979,0.012420311,0.020095758,0.025806328,0.033974189,0.038391574,0.043750762,0.047749834,0.053685099,0.053883499,0.43062821,0.033908632,0.031904854,0.031904854,0.03156586,0.031374935,0.031319421,0.030721016,0.03002621,0.02965042,0.029584572,0.029373175,0.029344693,0.029322321,0.028587986,0.028587986,0.028380893,0.028064689,0.027886869,0.027862374,0.01303155,0.013129532,0.012566138,0.012566138,0.011353616,0.012345679,0.012676367,0.011684303,0.011133157,0.011243386,0.009700176,0.008303939,0.007422105,0.007201646,0.009259259,0.008597884,0.008891828,0.008597884,0.008658009,0.008096841,21.652335,769.56628,120.82619,0.2518,0.2699
E2H10-3,0.882699463,0.049503927,0.047850351,0,0,0.010231501,0.009714758,0.49554658,0.4953534,0.2879245,0.28861743,0.003764025,0.47140893,0.4979477,0.28579906,0.28390417,-0.040817207,0.49330983,0.49375847,0.29820526,0.2921245,-0.031489004,0,0,0,0,0,0,0,0,0,0,0.48669624,0.5065913,0.30504844,0.28907707,-0.022966151,0.46964195,0.5202849,0.2975707,0.2979395,0.057331327,2.388143339,1.079466249,2.521611693,1.133623826,0,0,0,0,5.774607509,3.103821208,6.132873828,2.602083269,2.346396017,1.161158018,0,0,0,0,0,0,0,0,0,0,4.92855257,2.40597205,4.934666614,2.496721162,5.05556423,2.571780802,5.092779403,2.278382706,4.901578985,2.355903442,0.003550245,0.01268082,0.019916006,0.026174635,0.033804294,0.038504279,0.043553035,0.047382296,0.053499011,0.054268712,0.423073828,0.037564196,0.032616321,0.032180637,0.032175627,0.031337194,0.030759551,0.030605046,0.030462066,0.030462066,0.029687447,0.029525694,0.029404676,0.029139547,0.028903769,0.028718036,0.028412569,0.028407121,0.028363384,0.028201234,0.013999021,0.013313754,0.010903084,0.011563877,0.014207048,0.009140969,0.012334802,0.013436123,0.010792952,0.011894273,0.008076358,0.00917768,0.008002937,0.008443465,0.008590308,0.008076358,0.00814978,0.008957416,0.008329996,0.008970765,21.1916224,774.762072,121.28191,0.2486,0.2756
E2H10-4,0.882492766,0.049607276,0.0479537,0,0,0.009301364,0.010644895,0.49467725,0.49689758,0.28798267,0.2895977,-0.000192491,0.49524897,0.48389828,0.29462123,0.28452983,0.000597678,0.49243063,0.49663937,0.28910482,0.2713094,-0.021661494,0,0,0,0,0,0,0,0,0,0,0.4578591,0.49124295,0.2940919,0.29757297,-0.030131886,0.46152025,0.4569689,0.3049266,0.29424095,0.107714449,2.420244672,1.167582572,2.403743953,1.13431485,0,0,0,0,5.801075004,2.477179381,5.541898999,2.48216476,2.357211577,1.175182361,0,0,0,0,0,0,0,0,0,0,5.108127766,2.443262312,4.998748319,2.727944631,4.895994619,2.519991544,5.219299708,2.624952585,4.879921437,2.313662342,0.003590059,0.012427309,0.020008156,0.025453354,0.03410674,0.03840161,0.044000028,0.047943672,0.053634021,0.053768383,0.414840072,0.046520397,0.034039993,0.032258905,0.032258786,0.031225512,0.030465022,0.030154066,0.030154066,0.029982291,0.029881829,0.029751634,0.029751634,0.029126504,0.029048132,0.028216634,0.028181629,0.0281092,0.028039323,0.027994268,0.012997166,0.013192612,0.011433597,0.011433597,0.012972735,0.011983289,0.010444151,0.013632366,0.010004398,0.013632366,0.008355321,0.008208736,0.008721782,0.009674582,0.008501906,0.009088244,0.008501906,0.007842275,0.008795075,0.006956105,20.33334066,770.263411,122.46437,0.2874,0.2924
E3H1-1,0.960107482,0.004237288,0.005684167,0,0,0.014778834,0.015192228,0.49347055,0.49559212,0.2886865,0.2889746,0.002373797,0.5172517,0.5051674,0.287796,0.31851652,-0.178198124,0.51241684,0.49861327,0.2964602,0.23612837,-0.010437434,0,0,0,0,0,0,0,0,0,0,0.48951048,0.49608865,0.29055598,0.286157,-0.062234739,0.5120292,0.5025366,0.2807852,0.28036228,-0.036316443,8.741048651,4.475834321,7.296001023,4.154428742,0,0,0,0,4.656168787,1.835495377,4.578637622,2.008999135,8.295044889,4.270949633,0,0,0,0,0,0,0,0,0,0,4.104935286,2.258478649,4.299793302,2.241422022,3.167673203,1.732688695,4.033534707,2.027909255,4.18335714,1.611652922,0.002883229,0.012614128,0.019702066,0.026369534,0.033958033,0.038403011,0.043668909,0.048274067,0.054040525,0.05341983,0.290441841,0.044258289,0.042272016,0.040645558,0.040343951,0.040326055,0.040135991,0.038275763,0.037410349,0.036355741,0.035956498,0.035777733,0.035743713,0.035226136,0.035103004,0.034659222,0.034430046,0.034414232,0.034214038,0.03400987,0.011226252,0.012377663,0.013277202,0.009067358,0.012305699,0.013601036,0.011010363,0.012629534,0.015544041,0.011010363,0.007556131,0.00798791,0.009067358,0.007556131,0.010578584,0.00798791,0.007772021,0.010362694,0.007772021,0.008007537,29.86251827,858.505127,134.39474,0.2413,0.2636
E3H1-2,0.960107482,0.004754031,0.005167425,0,0,0.013952046,0.016019016,0.49318966,0.49604553,0.28880897,0.28877312,0.002720891,0.52226937,0.46094325,0.27135178,0.26198867,-0.02853357,0.50463414,0.46389833,0.27390894,0.254902,-0.017941976,0,0,0,0,0,0,0,0,0,0,0.5050587,0.4544884,0.27962983,0.2939912,-0.110342734,0.5150275,0.5353745,0.2951308,0.28880563,-0.055308048,7.885135793,3.91189141,7.26332925,3.878665777,0,0,0,0,5.040314581,2.11407261,4.408684998,1.832224053,7.408189898,3.820599863,0,0,0,0,0,0,0,0,0,0,4.471443393,1.963165828,4.17535293,2.167224651,4.099704496,1.814503527,4.185498527,1.892512108,3.845230773,1.86769226,0.003086605,0.01226625,0.019842463,0.023690698,0.032730042,0.038322009,0.043633375,0.049265428,0.054556751,0.055939711,0.297919273,0.041799147,0.04165706,0.039157432,0.038559303,0.038361423,0.037498008,0.037427276,0.036725573,0.036700379,0.036562975,0.036101658,0.036031801,0.035854049,0.035721634,0.035328798,0.035213266,0.034703057,0.034417301,0.034260556,0.0109384,0.010074842,0.010362694,0.014896373,0.012953368,0.011658031,0.01392487,0.013277202,0.01003886,0.014248705,0.0082038,0.009283247,0.007556131,0.010146805,0.0082038,0.0082038,0.007340242,0.010362694,0.008007537,0.007300989,29.71851611,857.034135,133.43327,0.2401,0.2482
E3H1-3,0.960210831,0.004030591,0.005787516,0,0,0.013952046,0.016019016,0.49322188,0.49667984,0.28904867,0.28884748,-0.002992898,0.5012508,0.45501953,0.24763861,0.2565027,-0.11000221,0.4832317,0.4751816,0.2883735,0.2710628,-0.087391388,0,0,0,0,0,0,0,0,0,0,0.52384824,0.5072191,0.29048735,0.2819081,0.147770618,0.51062155,0.44849646,0.2704963,0.29216704,0.116280353,9.514624622,5.221761206,6.848159532,4.178498998,0,0,0,0,4.867078884,2.322288659,4.372803793,2.017953263,6.20794043,4.402789178,0,0,0,0,0,0,0,0,0,0,4.300351107,1.879526905,3.718279969,1.670263059,4.529309995,2.057996834,4.077251173,1.63694664,4.22828911,2.135089749,0.003091741,0.012030045,0.01991795,0.025843788,0.035237925,0.038369305,0.044295142,0.047565254,0.054700042,0.052282141,0.287245542,0.041970834,0.040451206,0.039900646,0.039121099,0.038870875,0.038014714,0.0375515,0.037383467,0.037239406,0.037074219,0.037074219,0.036661115,0.036609605,0.035960406,0.035922598,0.0358744,0.035733335,0.035673123,0.035667751,0.01010101,0.00952381,0.013636364,0.012337662,0.012662338,0.017857143,0.008766234,0.013636364,0.009415584,0.01461039,0.008008658,0.010606061,0.008874459,0.008441558,0.008441558,0.00995671,0.006709957,0.008874459,0.008028335,0.00661157,28.80807877,858.258258,134.51819,0.2444,0.2538
E3H1-4,0.960107482,0.004547334,0.005374122,0,0,0.014468789,0.015502274,0.49447608,0.49573717,0.2888078,0.28882608,-0.001087952,0.4817073,0.51097846,0.2813241,0.25363037,0.159639471,0.42800188,0.5371578,0.25882205,0.29016158,-0.028314714,0,0,0,0,0,0,0,0,0,0,0.50365853,0.48008475,0.28278375,0.28755805,0.034321667,0.47569108,0.49316382,0.29297918,0.28727472,0.01791786,8.031505645,2.766587786,7.021632555,3.77039879,0,0,0,0,4.743216496,2.239683681,4.596959738,1.925606701,7.853065158,4.054997409,0,0,0,0,0,0,0,0,0,0,4.199839081,2.082936491,4.041556392,1.87262677,4.26616458,2.662386395,4.045669646,1.86513028,4.248305562,1.942505707,0.00303846,0.012520902,0.019148416,0.026326522,0.033463844,0.039194094,0.043741588,0.04861536,0.054019332,0.053264815,0.28849864,0.043908708,0.041736856,0.039669275,0.039110485,0.039082684,0.038848072,0.038255323,0.037002373,0.036910087,0.036858857,0.036649156,0.03649652,0.03595373,0.035812732,0.035563581,0.035423186,0.035098873,0.034622628,0.034498166,0.011514105,0.013529073,0.013277202,0.013601036,0.012629534,0.012305699,0.012953368,0.009715026,0.010362694,0.011981865,0.007340242,0.009283247,0.008419689,0.006692573,0.011442142,0.009283247,0.007340242,0.007556131,0.009420631,0.008007537,29.69315797,860.881603,133.93375,0.2422,0.2443
